item,state,date,price
hardtail scad (fish),sabah,10/1/2021,8.98
hardtail scad (fish),sabah,11/1/2021,9.01
hardtail scad (fish),sabah,12/1/2021,10.06
indian mackerel (fish),sabah,1/1/2019,10.4
indian mackerel (fish),sabah,2/1/2019,10.87
indian mackerel (fish),sabah,3/1/2019,10.16
indian mackerel (fish),sabah,4/1/2019,9.09
indian mackerel (fish),sabah,5/1/2019,8.03
indian mackerel (fish),sabah,6/1/2019,8.39
indian mackerel (fish),sabah,7/1/2019,8.12
indian mackerel (fish),sabah,8/1/2019,7.93
indian mackerel (fish),sabah,9/1/2019,8.4
indian mackerel (fish),sabah,10/1/2019,8.42
indian mackerel (fish),sabah,11/1/2019,9.21
indian mackerel (fish),sabah,12/1/2019,9.93
indian mackerel (fish),sabah,1/1/2020,10.83
indian mackerel (fish),sabah,2/1/2020,10.92
indian mackerel (fish),sabah,3/1/2020,10.02
indian mackerel (fish),sabah,5/1/2020,9.73
indian mackerel (fish),sabah,6/1/2020,9.04
indian mackerel (fish),sabah,7/1/2020,9.14
indian mackerel (fish),sabah,8/1/2020,9.54
indian mackerel (fish),sabah,9/1/2020,9.52
indian mackerel (fish),sabah,10/1/2020,9.46
indian mackerel (fish),sabah,11/1/2020,9.69
indian mackerel (fish),sabah,12/1/2020,9.52
indian mackerel (fish),sabah,1/1/2021,9.99
indian mackerel (fish),sabah,2/1/2021,9.55
indian mackerel (fish),sabah,3/1/2021,9.71
indian mackerel (fish),sabah,4/1/2021,9.87
indian mackerel (fish),sabah,5/1/2021,8.99
indian mackerel (fish),sabah,6/1/2021,9.85
indian mackerel (fish),sabah,7/1/2021,9.62
indian mackerel (fish),sabah,8/1/2021,9.76
indian mackerel (fish),sabah,9/1/2021,9.76
indian mackerel (fish),sabah,10/1/2021,10.09
indian mackerel (fish),sabah,11/1/2021,10.33
indian mackerel (fish),sabah,12/1/2021,10.86
threadfin bream (fish),sabah,1/1/2019,10.35
threadfin bream (fish),sabah,2/1/2019,10.96
threadfin bream (fish),sabah,3/1/2019,10.3
threadfin bream (fish),sabah,4/1/2019,9.97
threadfin bream (fish),sabah,5/1/2019,9.11
threadfin bream (fish),sabah,6/1/2019,9.24
threadfin bream (fish),sabah,7/1/2019,9.09
threadfin bream (fish),sabah,8/1/2019,9.29
threadfin bream (fish),sabah,9/1/2019,8.77
threadfin bream (fish),sabah,10/1/2019,8.77
threadfin bream (fish),sabah,11/1/2019,9.07
threadfin bream (fish),sabah,12/1/2019,9.75
threadfin bream (fish),sabah,1/1/2020,10.18
threadfin bream (fish),sabah,2/1/2020,9.9
threadfin bream (fish),sabah,3/1/2020,9.48
threadfin bream (fish),sabah,5/1/2020,9.43
threadfin bream (fish),sabah,6/1/2020,9.13
threadfin bream (fish),sabah,7/1/2020,9.47
threadfin bream (fish),sabah,8/1/2020,8.73
threadfin bream (fish),sabah,9/1/2020,9.17
threadfin bream (fish),sabah,10/1/2020,9.21
threadfin bream (fish),sabah,11/1/2020,9.11
threadfin bream (fish),sabah,12/1/2020,8.89
threadfin bream (fish),sabah,1/1/2021,9.57
threadfin bream (fish),sabah,2/1/2021,9.31
threadfin bream (fish),sabah,3/1/2021,9.26
threadfin bream (fish),sabah,4/1/2021,9.33
threadfin bream (fish),sabah,5/1/2021,9.76
threadfin bream (fish),sabah,6/1/2021,9.96
threadfin bream (fish),sabah,7/1/2021,9.63
threadfin bream (fish),sabah,8/1/2021,9.87
threadfin bream (fish),sabah,9/1/2021,9.92
threadfin bream (fish),sabah,10/1/2021,9.96
threadfin bream (fish),sabah,11/1/2021,10.45
threadfin bream (fish),sabah,12/1/2021,11.21
red snapper (fish),sabah,1/1/2019,19.43
red snapper (fish),sabah,2/1/2019,25
red snapper (fish),sabah,3/1/2019,23.82
red snapper (fish),sabah,4/1/2019,21.61
red snapper (fish),sabah,5/1/2019,22.75
red snapper (fish),sabah,6/1/2019,22.58
red snapper (fish),sabah,7/1/2019,22.5
red snapper (fish),sabah,8/1/2019,23.14
red snapper (fish),sabah,9/1/2019,22.65
red snapper (fish),sabah,10/1/2019,23.23
red snapper (fish),sabah,11/1/2019,24.31
red snapper (fish),sabah,12/1/2019,25.5
red snapper (fish),sabah,1/1/2020,25.59
red snapper (fish),sabah,2/1/2020,24.41
red snapper (fish),sabah,3/1/2020,22.36
red snapper (fish),sabah,5/1/2020,21.77
red snapper (fish),sabah,6/1/2020,21.77
red snapper (fish),sabah,7/1/2020,22.63
red snapper (fish),sabah,8/1/2020,22.37
red snapper (fish),sabah,9/1/2020,21.07
red snapper (fish),sabah,10/1/2020,21.07
red snapper (fish),sabah,11/1/2020,20.78
red snapper (fish),sabah,12/1/2020,20.06
red snapper (fish),sabah,1/1/2021,21.2
red snapper (fish),sabah,2/1/2021,22.44
red snapper (fish),sabah,3/1/2021,23.9
red snapper (fish),sabah,4/1/2021,24.33
red snapper (fish),sabah,5/1/2021,22.88
red snapper (fish),sabah,6/1/2021,22.61
red snapper (fish),sabah,7/1/2021,22.32
red snapper (fish),sabah,8/1/2021,22.59
red snapper (fish),sabah,9/1/2021,24.29
red snapper (fish),sabah,10/1/2021,24.38
red snapper (fish),sabah,11/1/2021,22.11
red snapper (fish),sabah,12/1/2021,25.34
"longtail tuna, black (fish)",sabah,1/1/2019,11.47
"longtail tuna, black (fish)",sabah,2/1/2019,11.15
"longtail tuna, black (fish)",sabah,3/1/2019,10.51
"longtail tuna, black (fish)",sabah,4/1/2019,10.52
"longtail tuna, black (fish)",sabah,5/1/2019,9.23
"longtail tuna, black (fish)",sabah,6/1/2019,10.14
"longtail tuna, black (fish)",sabah,7/1/2019,9.67
"longtail tuna, black (fish)",sabah,8/1/2019,9.6
"longtail tuna, black (fish)",sabah,9/1/2019,9.62
"longtail tuna, black (fish)",sabah,10/1/2019,9.95
"longtail tuna, black (fish)",sabah,11/1/2019,10.21
"longtail tuna, black (fish)",sabah,12/1/2019,10.53
"longtail tuna, black (fish)",sabah,1/1/2020,11.55
"longtail tuna, black (fish)",sabah,2/1/2020,10.83
"longtail tuna, black (fish)",sabah,3/1/2020,11.07
"longtail tuna, black (fish)",sabah,5/1/2020,10.23
"longtail tuna, black (fish)",sabah,6/1/2020,10.39
"longtail tuna, black (fish)",sabah,7/1/2020,10.3
"longtail tuna, black (fish)",sabah,8/1/2020,9.66
"longtail tuna, black (fish)",sabah,9/1/2020,10.05
"longtail tuna, black (fish)",sabah,10/1/2020,10.05
"longtail tuna, black (fish)",sabah,11/1/2020,9.89
"longtail tuna, black (fish)",sabah,12/1/2020,9.52
"longtail tuna, black (fish)",sabah,1/1/2021,9.93
"longtail tuna, black (fish)",sabah,2/1/2021,9.89
"longtail tuna, black (fish)",sabah,3/1/2021,10.69
"longtail tuna, black (fish)",sabah,4/1/2021,10.79
"longtail tuna, black (fish)",sabah,5/1/2021,9.73
"longtail tuna, black (fish)",sabah,6/1/2021,10.43
"longtail tuna, black (fish)",sabah,7/1/2021,10.89
"longtail tuna, black (fish)",sabah,8/1/2021,10.55
"longtail tuna, black (fish)",sabah,9/1/2021,10.69
"longtail tuna, black (fish)",sabah,10/1/2021,11.03
"longtail tuna, black (fish)",sabah,11/1/2021,10.52
"longtail tuna, black (fish)",sabah,12/1/2021,10.85
selayang (fish),sabah,1/1/2019,9.31
selayang (fish),sabah,2/1/2019,9.35
selayang (fish),sabah,3/1/2019,8.24
selayang (fish),sabah,4/1/2019,6.41
selayang (fish),sabah,5/1/2019,5.55
selayang (fish),sabah,6/1/2019,7.39
selayang (fish),sabah,7/1/2019,6.09
selayang (fish),sabah,8/1/2019,6.42
selayang (fish),sabah,9/1/2019,6.58
selayang (fish),sabah,10/1/2019,6.62
selayang (fish),sabah,11/1/2019,7.72
selayang (fish),sabah,12/1/2019,8.69
selayang (fish),sabah,1/1/2020,8.73
selayang (fish),sabah,2/1/2020,8.53
selayang (fish),sabah,3/1/2020,7.8
selayang (fish),sabah,5/1/2020,7.53
selayang (fish),sabah,6/1/2020,7.6
selayang (fish),sabah,7/1/2020,7.65
selayang (fish),sabah,8/1/2020,7.45
selayang (fish),sabah,9/1/2020,7.99
selayang (fish),sabah,10/1/2020,8.03
selayang (fish),sabah,11/1/2020,8.44
selayang (fish),sabah,12/1/2020,7.91
selayang (fish),sabah,1/1/2021,8.39
selayang (fish),sabah,2/1/2021,8.23
selayang (fish),sabah,3/1/2021,7.08
selayang (fish),sabah,4/1/2021,7.17
selayang (fish),sabah,5/1/2021,7.04
selayang (fish),sabah,6/1/2021,7.9
selayang (fish),sabah,7/1/2021,8.16
selayang (fish),sabah,8/1/2021,8.54
selayang (fish),sabah,9/1/2021,8.28
selayang (fish),sabah,10/1/2021,8.52
selayang (fish),sabah,11/1/2021,8.7
selayang (fish),sabah,12/1/2021,9.42
red chilli (kulai),sarawak,1/1/2019,15.79
red chilli (kulai),sarawak,2/1/2019,16.22
red chilli (kulai),sarawak,3/1/2019,17.26
red chilli (kulai),sarawak,4/1/2019,16.6
red chilli (kulai),sarawak,5/1/2019,18.38
red chilli (kulai),sarawak,6/1/2019,18.98
red chilli (kulai),sarawak,7/1/2019,18.18
red chilli (kulai),sarawak,8/1/2019,16.46
red chilli (kulai),sarawak,9/1/2019,16.02
red chilli (kulai),sarawak,10/1/2019,16.5
red chilli (kulai),sarawak,11/1/2019,16.68
red chilli (kulai),sarawak,12/1/2019,15.19
red chilli (kulai),sarawak,1/1/2020,15.55
red chilli (kulai),sarawak,2/1/2020,16.12
red chilli (kulai),sarawak,3/1/2020,16.92
red chilli (kulai),sarawak,5/1/2020,17.11
red chilli (kulai),sarawak,6/1/2020,17.24
red chilli (kulai),sarawak,7/1/2020,18.1
red chilli (kulai),sarawak,8/1/2020,18.39
red chilli (kulai),sarawak,9/1/2020,17.81
red chilli (kulai),sarawak,10/1/2020,18.45
red chilli (kulai),sarawak,11/1/2020,18.82
red chilli (kulai),sarawak,12/1/2020,19.17
red chilli (kulai),sarawak,1/1/2021,21.86
red chilli (kulai),sarawak,2/1/2021,21.24
red chilli (kulai),sarawak,3/1/2021,19.2
red chilli (kulai),sarawak,4/1/2021,19.66
red chilli (kulai),sarawak,5/1/2021,17.94
red chilli (kulai),sarawak,6/1/2021,15.25
red chilli (kulai),sarawak,7/1/2021,15.92
red chilli (kulai),sarawak,8/1/2021,16.65
red chilli (kulai),sarawak,9/1/2021,17.85
red chilli (kulai),sarawak,10/1/2021,18.34
red chilli (kulai),sarawak,11/1/2021,18.8
red chilli (kulai),sarawak,12/1/2021,21.65
long beans,sarawak,1/1/2019,5.84
long beans,sarawak,2/1/2019,6.04
long beans,sarawak,3/1/2019,6.2
long beans,sarawak,4/1/2019,6.23
long beans,sarawak,5/1/2019,6.01
long beans,sarawak,6/1/2019,5.94
long beans,sarawak,7/1/2019,6.12
long beans,sarawak,8/1/2019,6.26
long beans,sarawak,9/1/2019,6.06
long beans,sarawak,10/1/2019,6.37
long beans,sarawak,11/1/2019,5.72
long beans,sarawak,12/1/2019,5.41
long beans,sarawak,1/1/2020,6.55
long beans,sarawak,2/1/2020,6.58
long beans,sarawak,3/1/2020,6.41
long beans,sarawak,5/1/2020,6.38
long beans,sarawak,6/1/2020,5.9
long beans,sarawak,7/1/2020,5.87
long beans,sarawak,8/1/2020,5.94
long beans,sarawak,9/1/2020,6.3
long beans,sarawak,10/1/2020,6.55
long beans,sarawak,11/1/2020,6.54
long beans,sarawak,12/1/2020,6.48
long beans,sarawak,1/1/2021,6.61
long beans,sarawak,2/1/2021,7.38
long beans,sarawak,3/1/2021,7.44
long beans,sarawak,4/1/2021,7.34
long beans,sarawak,5/1/2021,6.24
long beans,sarawak,6/1/2021,6.39
long beans,sarawak,7/1/2021,6.36
long beans,sarawak,8/1/2021,6.19
long beans,sarawak,9/1/2021,6.89
long beans,sarawak,10/1/2021,6.81
long beans,sarawak,11/1/2021,6.84
long beans,sarawak,12/1/2021,6.83
french bean,sarawak,1/1/2019,8.08
french bean,sarawak,2/1/2019,8.06
french bean,sarawak,3/1/2019,8.22
french bean,sarawak,4/1/2019,8.46
french bean,sarawak,5/1/2019,8.34
french bean,sarawak,6/1/2019,8.33
french bean,sarawak,7/1/2019,8.33
french bean,sarawak,8/1/2019,8.5
french bean,sarawak,9/1/2019,8.9
french bean,sarawak,10/1/2019,8.8
french bean,sarawak,11/1/2019,8.1
french bean,sarawak,12/1/2019,8.1
french bean,sarawak,1/1/2020,8.7
french bean,sarawak,2/1/2020,8.72
french bean,sarawak,3/1/2020,8.54
french bean,sarawak,5/1/2020,8.65
french bean,sarawak,6/1/2020,8.71
french bean,sarawak,7/1/2020,9.08
french bean,sarawak,8/1/2020,9.33
french bean,sarawak,9/1/2020,9.07
french bean,sarawak,10/1/2020,9.34
french bean,sarawak,11/1/2020,9.85
french bean,sarawak,12/1/2020,9.58
french bean,sarawak,1/1/2021,9.93
french bean,sarawak,2/1/2021,10.07
french bean,sarawak,3/1/2021,10.43
french bean,sarawak,4/1/2021,10.37
french bean,sarawak,5/1/2021,9.08
french bean,sarawak,6/1/2021,9.23
french bean,sarawak,7/1/2021,9.25
french bean,sarawak,8/1/2021,9.65
french bean,sarawak,9/1/2021,10.08
french bean,sarawak,10/1/2021,10.26
french bean,sarawak,11/1/2021,10.45
french bean,sarawak,12/1/2021,10.42
carrot,sarawak,1/1/2019,5
carrot,sarawak,2/1/2019,5.04
carrot,sarawak,3/1/2019,4.94
carrot,sarawak,4/1/2019,4.83
carrot,sarawak,5/1/2019,4.96
carrot,sarawak,6/1/2019,4.92
carrot,sarawak,7/1/2019,4.97
carrot,sarawak,8/1/2019,4.86
carrot,sarawak,9/1/2019,4.86
carrot,sarawak,10/1/2019,4.9
carrot,sarawak,11/1/2019,4.82
carrot,sarawak,12/1/2019,4.84
carrot,sarawak,1/1/2020,4.87
carrot,sarawak,2/1/2020,4.83
carrot,sarawak,3/1/2020,4.85
carrot,sarawak,5/1/2020,4.92
carrot,sarawak,6/1/2020,4.75
carrot,sarawak,7/1/2020,5.09
carrot,sarawak,8/1/2020,5.02
carrot,sarawak,9/1/2020,5.05
carrot,sarawak,10/1/2020,5.09
carrot,sarawak,11/1/2020,4.97
carrot,sarawak,12/1/2020,4.77
carrot,sarawak,1/1/2021,5
carrot,sarawak,2/1/2021,5.27
carrot,sarawak,3/1/2021,5.18
carrot,sarawak,4/1/2021,5.33
carrot,sarawak,5/1/2021,5.24
carrot,sarawak,6/1/2021,5.15
carrot,sarawak,7/1/2021,5.02
carrot,sarawak,8/1/2021,4.98
carrot,sarawak,9/1/2021,4.89
carrot,sarawak,10/1/2021,5.11
carrot,sarawak,11/1/2021,5.08
carrot,sarawak,12/1/2021,5.46
cucumber,sarawak,1/1/2019,3.22
cucumber,sarawak,2/1/2019,3.32
cucumber,sarawak,3/1/2019,3.25
cucumber,sarawak,4/1/2019,3.47
cucumber,sarawak,5/1/2019,3.59
cucumber,sarawak,6/1/2019,3.68
cucumber,sarawak,7/1/2019,3.5
cucumber,sarawak,8/1/2019,3.74
cucumber,sarawak,9/1/2019,3.56
cucumber,sarawak,10/1/2019,3.86
cucumber,sarawak,11/1/2019,3.32
cucumber,sarawak,12/1/2019,3.09
cucumber,sarawak,1/1/2020,3.45
cucumber,sarawak,2/1/2020,3.45
cucumber,sarawak,3/1/2020,3.47
cucumber,sarawak,5/1/2020,3.46
cucumber,sarawak,6/1/2020,3.73
cucumber,sarawak,7/1/2020,3.71
cucumber,sarawak,8/1/2020,3.77
cucumber,sarawak,9/1/2020,4.06
cucumber,sarawak,10/1/2020,3.85
cucumber,sarawak,11/1/2020,3.68
cucumber,sarawak,12/1/2020,3.67
cucumber,sarawak,1/1/2021,3.83
cucumber,sarawak,2/1/2021,4.23
cucumber,sarawak,3/1/2021,4.09
cucumber,sarawak,4/1/2021,4.01
cucumber,sarawak,5/1/2021,3.52
cucumber,sarawak,6/1/2021,3.93
cucumber,sarawak,7/1/2021,4.1
cucumber,sarawak,8/1/2021,3.89
cucumber,sarawak,9/1/2021,3.86
cucumber,sarawak,10/1/2021,3.8
cucumber,sarawak,11/1/2021,3.96
cucumber,sarawak,12/1/2021,4.18
green apple,sarawak,1/1/2019,1.41
green apple,sarawak,2/1/2019,1.38
green apple,sarawak,3/1/2019,1.38
green apple,sarawak,4/1/2019,1.43
green apple,sarawak,5/1/2019,1.43
green apple,sarawak,6/1/2019,1.43
green apple,sarawak,7/1/2019,1.45
green apple,sarawak,8/1/2019,1.44
green apple,sarawak,9/1/2019,1.45
green apple,sarawak,10/1/2019,1.46
green apple,sarawak,11/1/2019,1.46
green apple,sarawak,12/1/2019,1.45
green apple,sarawak,1/1/2020,1.48
green apple,sarawak,2/1/2020,1.47
green apple,sarawak,3/1/2020,1.46
green apple,sarawak,5/1/2020,1.45
green apple,sarawak,6/1/2020,1.48
green apple,sarawak,7/1/2020,1.53
green apple,sarawak,8/1/2020,1.51
green apple,sarawak,9/1/2020,1.49
green apple,sarawak,10/1/2020,1.44
green apple,sarawak,11/1/2020,1.46
green apple,sarawak,12/1/2020,1.45
green apple,sarawak,1/1/2021,1.42
green apple,sarawak,2/1/2021,1.45
green apple,sarawak,3/1/2021,1.42
green apple,sarawak,4/1/2021,1.5
green apple,sarawak,5/1/2021,1.47
green apple,sarawak,6/1/2021,1.48
green apple,sarawak,7/1/2021,1.49
green apple,sarawak,8/1/2021,1.48
green apple,sarawak,9/1/2021,1.5
green apple,sarawak,10/1/2021,1.51
green apple,sarawak,11/1/2021,1.48
green apple,sarawak,12/1/2021,1.47
red apple,sarawak,1/1/2019,1.7
red apple,sarawak,2/1/2019,1.71
red apple,sarawak,3/1/2019,1.65
red apple,sarawak,4/1/2019,1.64
red apple,sarawak,5/1/2019,1.68
red apple,sarawak,6/1/2019,1.69
red apple,sarawak,7/1/2019,1.59
red apple,sarawak,8/1/2019,1.63
red apple,sarawak,9/1/2019,1.56
red apple,sarawak,10/1/2019,1.56
red apple,sarawak,11/1/2019,1.55
red apple,sarawak,12/1/2019,1.66
red apple,sarawak,1/1/2020,1.66
red apple,sarawak,2/1/2020,1.6
red apple,sarawak,3/1/2020,1.58
red apple,sarawak,5/1/2020,1.58
red apple,sarawak,6/1/2020,1.64
red apple,sarawak,7/1/2020,1.66
red apple,sarawak,8/1/2020,1.66
red apple,sarawak,9/1/2020,1.76
red apple,sarawak,10/1/2020,1.71
red apple,sarawak,11/1/2020,1.8
red apple,sarawak,12/1/2020,1.72
red apple,sarawak,1/1/2021,1.67
red apple,sarawak,2/1/2021,1.78
red apple,sarawak,3/1/2021,1.65
red apple,sarawak,4/1/2021,1.65
red apple,sarawak,5/1/2021,1.67
red apple,sarawak,6/1/2021,1.67
red apple,sarawak,7/1/2021,1.72
red apple,sarawak,8/1/2021,1.7
red apple,sarawak,9/1/2021,1.72
red apple,sarawak,10/1/2021,1.65
red apple,sarawak,11/1/2021,1.66
red apple,sarawak,12/1/2021,1.62
papaya,sarawak,1/1/2019,3.46
papaya,sarawak,2/1/2019,3.44
papaya,sarawak,3/1/2019,3.41
papaya,sarawak,4/1/2019,3.43
papaya,sarawak,5/1/2019,3.4
papaya,sarawak,6/1/2019,3.35
papaya,sarawak,7/1/2019,3.36
papaya,sarawak,8/1/2019,3.34
papaya,sarawak,9/1/2019,3.32
papaya,sarawak,10/1/2019,3.4
papaya,sarawak,11/1/2019,3.4
papaya,sarawak,12/1/2019,3.33
papaya,sarawak,1/1/2020,3.2
papaya,sarawak,2/1/2020,3.3
papaya,sarawak,3/1/2020,3.34
papaya,sarawak,5/1/2020,3.43
papaya,sarawak,6/1/2020,3.5
papaya,sarawak,7/1/2020,3.54
papaya,sarawak,8/1/2020,3.48
papaya,sarawak,9/1/2020,3.54
papaya,sarawak,10/1/2020,3.51
papaya,sarawak,11/1/2020,3.57
papaya,sarawak,12/1/2020,3.42
papaya,sarawak,1/1/2021,3.53
papaya,sarawak,2/1/2021,3.59
papaya,sarawak,3/1/2021,3.43
papaya,sarawak,4/1/2021,3.51
papaya,sarawak,5/1/2021,3.59
papaya,sarawak,6/1/2021,3.6
papaya,sarawak,7/1/2021,3.55
papaya,sarawak,8/1/2021,3.46
papaya,sarawak,9/1/2021,3.36
papaya,sarawak,10/1/2021,3.5
papaya,sarawak,11/1/2021,3.58
papaya,sarawak,12/1/2021,3.61
banana,sarawak,1/1/2019,3.23
banana,sarawak,2/1/2019,3.23
banana,sarawak,3/1/2019,3.32
banana,sarawak,4/1/2019,3.29
banana,sarawak,5/1/2019,3.32
banana,sarawak,6/1/2019,3.27
banana,sarawak,7/1/2019,3.27
banana,sarawak,8/1/2019,3.18
banana,sarawak,9/1/2019,3.21
banana,sarawak,10/1/2019,3.23
banana,sarawak,11/1/2019,3.2
banana,sarawak,12/1/2019,3.14
banana,sarawak,1/1/2020,2.99
banana,sarawak,2/1/2020,2.98
banana,sarawak,3/1/2020,3.04
banana,sarawak,5/1/2020,2.97
banana,sarawak,6/1/2020,2.98
banana,sarawak,7/1/2020,3.03
banana,sarawak,8/1/2020,3.05
banana,sarawak,9/1/2020,2.98
banana,sarawak,10/1/2020,2.98
banana,sarawak,11/1/2020,3.02
banana,sarawak,12/1/2020,3.03
banana,sarawak,1/1/2021,3.04
banana,sarawak,2/1/2021,3.03
banana,sarawak,3/1/2021,2.97
banana,sarawak,4/1/2021,3.05
banana,sarawak,5/1/2021,3.05
banana,sarawak,6/1/2021,3.06
banana,sarawak,7/1/2021,3.07
banana,sarawak,8/1/2021,3.08
banana,sarawak,9/1/2021,3.11
banana,sarawak,10/1/2021,3.08
banana,sarawak,11/1/2021,3.03
banana,sarawak,12/1/2021,3.2
black pomfret (fish),sarawak,1/1/2019,24.69
black pomfret (fish),sarawak,2/1/2019,24.71
black pomfret (fish),sarawak,3/1/2019,24.76
black pomfret (fish),sarawak,4/1/2019,24.22
black pomfret (fish),sarawak,5/1/2019,24.25
black pomfret (fish),sarawak,6/1/2019,24.49
black pomfret (fish),sarawak,7/1/2019,24.64
black pomfret (fish),sarawak,8/1/2019,24.54
black pomfret (fish),sarawak,9/1/2019,24.85
black pomfret (fish),sarawak,10/1/2019,25.18
black pomfret (fish),sarawak,11/1/2019,24.93
black pomfret (fish),sarawak,12/1/2019,25.06
black pomfret (fish),sarawak,1/1/2020,25.09
black pomfret (fish),sarawak,2/1/2020,26.07
black pomfret (fish),sarawak,3/1/2020,25.48
black pomfret (fish),sarawak,5/1/2020,25.94
black pomfret (fish),sarawak,6/1/2020,26.07
black pomfret (fish),sarawak,7/1/2020,26.21
black pomfret (fish),sarawak,8/1/2020,25.69
black pomfret (fish),sarawak,9/1/2020,25.21
black pomfret (fish),sarawak,10/1/2020,25.13
black pomfret (fish),sarawak,11/1/2020,25.51
black pomfret (fish),sarawak,12/1/2020,25.24
black pomfret (fish),sarawak,1/1/2021,25.12
black pomfret (fish),sarawak,2/1/2021,25
black pomfret (fish),sarawak,3/1/2021,25.32
black pomfret (fish),sarawak,4/1/2021,24.91
black pomfret (fish),sarawak,5/1/2021,25.1
black pomfret (fish),sarawak,6/1/2021,25.14
black pomfret (fish),sarawak,7/1/2021,25.41
black pomfret (fish),sarawak,8/1/2021,25.24
black pomfret (fish),sarawak,9/1/2021,25.4
black pomfret (fish),sarawak,10/1/2021,25.68
black pomfret (fish),sarawak,11/1/2021,25.64
black pomfret (fish),sarawak,12/1/2021,25.98
hardtail scad (fish),sarawak,1/1/2019,8.15
hardtail scad (fish),sarawak,2/1/2019,8.69
hardtail scad (fish),sarawak,3/1/2019,8.35
hardtail scad (fish),sarawak,4/1/2019,8.34
hardtail scad (fish),sarawak,5/1/2019,8.09
hardtail scad (fish),sarawak,6/1/2019,7.76
hardtail scad (fish),sarawak,7/1/2019,7.66
hardtail scad (fish),sarawak,8/1/2019,7.92
hardtail scad (fish),sarawak,9/1/2019,8.2
hardtail scad (fish),sarawak,10/1/2019,8.17
hardtail scad (fish),sarawak,11/1/2019,8.24
hardtail scad (fish),sarawak,12/1/2019,8.13
hardtail scad (fish),sarawak,1/1/2020,8.3
hardtail scad (fish),sarawak,2/1/2020,8.59
hardtail scad (fish),sarawak,3/1/2020,8.41
hardtail scad (fish),sarawak,5/1/2020,8.05
hardtail scad (fish),sarawak,6/1/2020,8.49
hardtail scad (fish),sarawak,7/1/2020,9.12
hardtail scad (fish),sarawak,8/1/2020,8.74
hardtail scad (fish),sarawak,9/1/2020,8.57
hardtail scad (fish),sarawak,10/1/2020,8.93
hardtail scad (fish),sarawak,11/1/2020,7.52
hardtail scad (fish),sarawak,12/1/2020,8.1
hardtail scad (fish),sarawak,1/1/2021,8.79
hardtail scad (fish),sarawak,2/1/2021,8.35
hardtail scad (fish),sarawak,3/1/2021,8.83
hardtail scad (fish),sarawak,4/1/2021,8.7
hardtail scad (fish),sarawak,5/1/2021,8.39
hardtail scad (fish),sarawak,6/1/2021,9.12
hardtail scad (fish),sarawak,7/1/2021,8.83
hardtail scad (fish),sarawak,8/1/2021,8.52
hardtail scad (fish),sarawak,9/1/2021,9.3
hardtail scad (fish),sarawak,10/1/2021,9.39
hardtail scad (fish),sarawak,11/1/2021,9.68
hardtail scad (fish),sarawak,12/1/2021,8.83
indian mackerel (fish),sarawak,1/1/2019,13.12
indian mackerel (fish),sarawak,2/1/2019,13.41
indian mackerel (fish),sarawak,3/1/2019,13.45
indian mackerel (fish),sarawak,4/1/2019,12.98
indian mackerel (fish),sarawak,5/1/2019,13.3
indian mackerel (fish),sarawak,6/1/2019,12.81
indian mackerel (fish),sarawak,7/1/2019,12.66
indian mackerel (fish),sarawak,8/1/2019,12.59
indian mackerel (fish),sarawak,9/1/2019,12.68
indian mackerel (fish),sarawak,10/1/2019,13.06
indian mackerel (fish),sarawak,11/1/2019,13
indian mackerel (fish),sarawak,12/1/2019,12.94
indian mackerel (fish),sarawak,1/1/2020,13.68
indian mackerel (fish),sarawak,2/1/2020,13.1
indian mackerel (fish),sarawak,3/1/2020,13.52
indian mackerel (fish),sarawak,5/1/2020,12.65
indian mackerel (fish),sarawak,6/1/2020,13.09
indian mackerel (fish),sarawak,7/1/2020,13.62
indian mackerel (fish),sarawak,8/1/2020,13.37
indian mackerel (fish),sarawak,9/1/2020,13.23
indian mackerel (fish),sarawak,10/1/2020,13.22
indian mackerel (fish),sarawak,11/1/2020,14.16
indian mackerel (fish),sarawak,12/1/2020,13.48
indian mackerel (fish),sarawak,1/1/2021,13.43
indian mackerel (fish),sarawak,2/1/2021,13.66
indian mackerel (fish),sarawak,3/1/2021,13.75
indian mackerel (fish),sarawak,4/1/2021,13.31
indian mackerel (fish),sarawak,5/1/2021,13.1
indian mackerel (fish),sarawak,6/1/2021,13.38
indian mackerel (fish),sarawak,7/1/2021,13.42
indian mackerel (fish),sarawak,8/1/2021,13.93
indian mackerel (fish),sarawak,9/1/2021,13.6
indian mackerel (fish),sarawak,10/1/2021,13.91
indian mackerel (fish),sarawak,11/1/2021,13.88
indian mackerel (fish),sarawak,12/1/2021,14.55
red snapper (fish),sarawak,1/1/2019,21.59
red snapper (fish),sarawak,2/1/2019,21.64
red snapper (fish),sarawak,3/1/2019,24.44
red snapper (fish),sarawak,4/1/2019,23.18
red snapper (fish),sarawak,5/1/2019,23.37
red snapper (fish),sarawak,6/1/2019,22.82
red snapper (fish),sarawak,7/1/2019,24.72
red snapper (fish),sarawak,8/1/2019,24.81
red snapper (fish),sarawak,9/1/2019,25.21
red snapper (fish),sarawak,10/1/2019,23.91
red snapper (fish),sarawak,11/1/2019,23.89
red snapper (fish),sarawak,12/1/2019,23.67
red snapper (fish),sarawak,1/1/2020,26.8
red snapper (fish),sarawak,2/1/2020,25.05
red snapper (fish),sarawak,3/1/2020,25.43
red snapper (fish),sarawak,5/1/2020,25.46
red snapper (fish),sarawak,6/1/2020,25.25
