item,state,date,price
green apple,johor,1/1/2022,1.26
green apple,johor,2/1/2022,1.24
green apple,johor,3/1/2022,1.28
green apple,johor,4/1/2022,1.33
green apple,johor,5/1/2022,1.3
green apple,johor,6/1/2022,1.33
green apple,johor,7/1/2022,1.33
green apple,johor,8/1/2022,1.32
green apple,johor,9/1/2022,1.35
red apple,johor,1/1/2022,1.36
red apple,johor,2/1/2022,1.36
red apple,johor,3/1/2022,1.42
red apple,johor,4/1/2022,1.45
red apple,johor,5/1/2022,1.45
red apple,johor,6/1/2022,1.51
red apple,johor,7/1/2022,1.49
red apple,johor,8/1/2022,1.5
red apple,johor,9/1/2022,1.58
papaya,johor,1/1/2022,3.94
papaya,johor,2/1/2022,3.97
papaya,johor,3/1/2022,3.95
papaya,johor,4/1/2022,3.97
papaya,johor,5/1/2022,4.03
papaya,johor,6/1/2022,4.18
papaya,johor,7/1/2022,4.12
papaya,johor,8/1/2022,4.05
papaya,johor,9/1/2022,4.03
banana,johor,1/1/2022,4.54
banana,johor,2/1/2022,4.43
banana,johor,3/1/2022,4.25
banana,johor,4/1/2022,4.39
banana,johor,5/1/2022,4.68
banana,johor,6/1/2022,4.6
banana,johor,7/1/2022,4.72
banana,johor,8/1/2022,5.08
banana,johor,9/1/2022,5
black pomfret (fish),johor,1/1/2022,28.92
black pomfret (fish),johor,2/1/2022,28.84
black pomfret (fish),johor,3/1/2022,28.6
black pomfret (fish),johor,4/1/2022,28.77
black pomfret (fish),johor,5/1/2022,27.75
black pomfret (fish),johor,6/1/2022,29.52
black pomfret (fish),johor,7/1/2022,28.72
black pomfret (fish),johor,8/1/2022,29.08
black pomfret (fish),johor,9/1/2022,29.13
hardtail scad (fish),johor,1/1/2022,11.79
hardtail scad (fish),johor,2/1/2022,11.67
hardtail scad (fish),johor,3/1/2022,11.07
hardtail scad (fish),johor,4/1/2022,11.29
hardtail scad (fish),johor,5/1/2022,11.3
hardtail scad (fish),johor,6/1/2022,11.71
hardtail scad (fish),johor,7/1/2022,11.43
hardtail scad (fish),johor,8/1/2022,10.91
hardtail scad (fish),johor,9/1/2022,11.03
indian mackerel (fish),johor,1/1/2022,17.87
indian mackerel (fish),johor,2/1/2022,17.76
indian mackerel (fish),johor,3/1/2022,17.88
indian mackerel (fish),johor,4/1/2022,17.7
indian mackerel (fish),johor,5/1/2022,18.07
indian mackerel (fish),johor,6/1/2022,18.63
indian mackerel (fish),johor,7/1/2022,18.7
indian mackerel (fish),johor,8/1/2022,17.55
indian mackerel (fish),johor,9/1/2022,18.24
threadfin bream (fish),johor,1/1/2022,16.06
threadfin bream (fish),johor,2/1/2022,16.48
threadfin bream (fish),johor,3/1/2022,15.87
threadfin bream (fish),johor,4/1/2022,15.6
threadfin bream (fish),johor,5/1/2022,16.02
threadfin bream (fish),johor,6/1/2022,16.35
threadfin bream (fish),johor,7/1/2022,16.64
threadfin bream (fish),johor,8/1/2022,16.17
threadfin bream (fish),johor,9/1/2022,15.91
red snapper (fish),johor,1/1/2022,36.68
red snapper (fish),johor,2/1/2022,37.31
red snapper (fish),johor,3/1/2022,37.74
red snapper (fish),johor,4/1/2022,39.2
red snapper (fish),johor,5/1/2022,40.07
red snapper (fish),johor,6/1/2022,40.37
red snapper (fish),johor,7/1/2022,39.33
red snapper (fish),johor,8/1/2022,40.06
red snapper (fish),johor,9/1/2022,40.72
"spanish mackerel, batang (fish)",johor,1/1/2022,32.81
"spanish mackerel, batang (fish)",johor,2/1/2022,32.89
"spanish mackerel, batang (fish)",johor,3/1/2022,33.06
"spanish mackerel, batang (fish)",johor,4/1/2022,32.66
"spanish mackerel, batang (fish)",johor,5/1/2022,33.19
"spanish mackerel, batang (fish)",johor,6/1/2022,33.32
"spanish mackerel, batang (fish)",johor,7/1/2022,32.25
"spanish mackerel, batang (fish)",johor,8/1/2022,31.88
"spanish mackerel, batang (fish)",johor,9/1/2022,33.95
"longtail tuna, black (fish)",johor,1/1/2022,12.5
"longtail tuna, black (fish)",johor,2/1/2022,12.39
"longtail tuna, black (fish)",johor,3/1/2022,13.46
"longtail tuna, black (fish)",johor,4/1/2022,13.51
"longtail tuna, black (fish)",johor,5/1/2022,13.32
"longtail tuna, black (fish)",johor,6/1/2022,13.06
"longtail tuna, black (fish)",johor,7/1/2022,13.38
"longtail tuna, black (fish)",johor,8/1/2022,12.98
"longtail tuna, black (fish)",johor,9/1/2022,12.91
selayang (fish),johor,1/1/2022,11.87
selayang (fish),johor,2/1/2022,11.82
selayang (fish),johor,3/1/2022,12.23
selayang (fish),johor,4/1/2022,11.66
selayang (fish),johor,5/1/2022,11.99
selayang (fish),johor,6/1/2022,12.59
selayang (fish),johor,7/1/2022,12.55
selayang (fish),johor,8/1/2022,12.04
selayang (fish),johor,9/1/2022,11.5
red chilli (kulai),selangor,1/1/2022,15.5
red chilli (kulai),selangor,2/1/2022,16.02
red chilli (kulai),selangor,3/1/2022,16.66
red chilli (kulai),selangor,4/1/2022,16.6
red chilli (kulai),selangor,5/1/2022,16.11
red chilli (kulai),selangor,6/1/2022,16.79
red chilli (kulai),selangor,7/1/2022,18.47
red chilli (kulai),selangor,8/1/2022,17.99
red chilli (kulai),selangor,9/1/2022,19.11
long beans,selangor,1/1/2022,7.4
long beans,selangor,2/1/2022,8.56
long beans,selangor,3/1/2022,7.92
long beans,selangor,4/1/2022,8.27
long beans,selangor,5/1/2022,9.65
long beans,selangor,6/1/2022,9.63
long beans,selangor,7/1/2022,9.22
long beans,selangor,8/1/2022,8.34
long beans,selangor,9/1/2022,8.52
french bean,selangor,1/1/2022,15.06
french bean,selangor,2/1/2022,14.01
french bean,selangor,3/1/2022,14.39
french bean,selangor,4/1/2022,13.5
french bean,selangor,5/1/2022,14.27
french bean,selangor,6/1/2022,13.62
french bean,selangor,7/1/2022,13.9
french bean,selangor,8/1/2022,13.3
french bean,selangor,9/1/2022,12.38
round cabbage,selangor,1/1/2022,5.6
round cabbage,selangor,2/1/2022,5.11
round cabbage,selangor,3/1/2022,4.71
round cabbage,selangor,4/1/2022,4.58
round cabbage,selangor,5/1/2022,5.07
round cabbage,selangor,6/1/2022,5.12
round cabbage,selangor,7/1/2022,5.21
round cabbage,selangor,8/1/2022,4.86
round cabbage,selangor,9/1/2022,5
cauliflower,selangor,1/1/2022,9.42
cauliflower,selangor,2/1/2022,8.58
cauliflower,selangor,3/1/2022,7.47
cauliflower,selangor,4/1/2022,7.5
cauliflower,selangor,5/1/2022,8.3
cauliflower,selangor,6/1/2022,8
cauliflower,selangor,7/1/2022,8.16
cauliflower,selangor,8/1/2022,9.17
cauliflower,selangor,9/1/2022,10.63
carrot,selangor,1/1/2022,4.84
carrot,selangor,2/1/2022,4.37
carrot,selangor,3/1/2022,4.04
carrot,selangor,4/1/2022,4.04
carrot,selangor,5/1/2022,4.36
carrot,selangor,6/1/2022,4.53
carrot,selangor,7/1/2022,4.25
carrot,selangor,8/1/2022,4.11
carrot,selangor,9/1/2022,3.94
cucumber,selangor,1/1/2022,3.86
cucumber,selangor,2/1/2022,3.69
cucumber,selangor,3/1/2022,3.73
cucumber,selangor,4/1/2022,3.91
cucumber,selangor,5/1/2022,4.57
cucumber,selangor,6/1/2022,4.46
cucumber,selangor,7/1/2022,4.95
cucumber,selangor,8/1/2022,4.82
cucumber,selangor,9/1/2022,4.32
green apple,selangor,1/1/2022,1.12
green apple,selangor,2/1/2022,1.17
green apple,selangor,3/1/2022,1.2
green apple,selangor,4/1/2022,1.07
green apple,selangor,5/1/2022,1.1
green apple,selangor,6/1/2022,1.17
green apple,selangor,7/1/2022,1.21
green apple,selangor,8/1/2022,1.19
green apple,selangor,9/1/2022,1.21
red apple,selangor,1/1/2022,1.27
red apple,selangor,2/1/2022,1.29
red apple,selangor,3/1/2022,1.32
red apple,selangor,4/1/2022,1.25
red apple,selangor,5/1/2022,1.38
red apple,selangor,6/1/2022,1.36
red apple,selangor,7/1/2022,1.27
red apple,selangor,8/1/2022,1.19
red apple,selangor,9/1/2022,1.28
papaya,selangor,1/1/2022,5.21
papaya,selangor,2/1/2022,4.99
papaya,selangor,3/1/2022,5.38
papaya,selangor,4/1/2022,5.45
papaya,selangor,5/1/2022,5.08
papaya,selangor,6/1/2022,5.42
papaya,selangor,7/1/2022,5.4
papaya,selangor,8/1/2022,5.52
papaya,selangor,9/1/2022,5.53
banana,selangor,1/1/2022,5.84
banana,selangor,2/1/2022,5.89
banana,selangor,3/1/2022,5.94
banana,selangor,4/1/2022,5.88
banana,selangor,5/1/2022,5.83
banana,selangor,6/1/2022,6.13
banana,selangor,7/1/2022,5.94
banana,selangor,8/1/2022,5.92
banana,selangor,9/1/2022,6.17
black pomfret (fish),selangor,1/1/2022,30.95
black pomfret (fish),selangor,2/1/2022,30.12
black pomfret (fish),selangor,3/1/2022,30.23
black pomfret (fish),selangor,4/1/2022,30.58
black pomfret (fish),selangor,5/1/2022,31.29
black pomfret (fish),selangor,6/1/2022,31.44
black pomfret (fish),selangor,7/1/2022,30.91
black pomfret (fish),selangor,8/1/2022,31.09
black pomfret (fish),selangor,9/1/2022,31.57
hardtail scad (fish),selangor,1/1/2022,11.96
hardtail scad (fish),selangor,2/1/2022,11.85
hardtail scad (fish),selangor,3/1/2022,11.93
hardtail scad (fish),selangor,4/1/2022,11.44
hardtail scad (fish),selangor,5/1/2022,12.02
hardtail scad (fish),selangor,6/1/2022,11.76
hardtail scad (fish),selangor,7/1/2022,11.82
hardtail scad (fish),selangor,8/1/2022,11.94
hardtail scad (fish),selangor,9/1/2022,11.85
indian mackerel (fish),selangor,1/1/2022,19.2
indian mackerel (fish),selangor,2/1/2022,19.38
indian mackerel (fish),selangor,3/1/2022,20.17
indian mackerel (fish),selangor,4/1/2022,19.51
indian mackerel (fish),selangor,5/1/2022,19.84
indian mackerel (fish),selangor,6/1/2022,20
indian mackerel (fish),selangor,7/1/2022,19.84
indian mackerel (fish),selangor,8/1/2022,19.77
indian mackerel (fish),selangor,9/1/2022,19.28
threadfin bream (fish),selangor,1/1/2022,16.76
threadfin bream (fish),selangor,2/1/2022,17.03
threadfin bream (fish),selangor,3/1/2022,17.22
threadfin bream (fish),selangor,4/1/2022,17.41
threadfin bream (fish),selangor,5/1/2022,17.98
threadfin bream (fish),selangor,6/1/2022,17.57
threadfin bream (fish),selangor,7/1/2022,17.86
threadfin bream (fish),selangor,8/1/2022,17.79
threadfin bream (fish),selangor,9/1/2022,17.46
red snapper (fish),selangor,1/1/2022,37.67
red snapper (fish),selangor,2/1/2022,38.72
red snapper (fish),selangor,3/1/2022,39.62
red snapper (fish),selangor,4/1/2022,39.95
red snapper (fish),selangor,5/1/2022,41.45
red snapper (fish),selangor,6/1/2022,41.53
red snapper (fish),selangor,7/1/2022,41.03
red snapper (fish),selangor,8/1/2022,40.67
red snapper (fish),selangor,9/1/2022,41.01
"spanish mackerel, batang (fish)",selangor,1/1/2022,35.94
"spanish mackerel, batang (fish)",selangor,2/1/2022,35.64
"spanish mackerel, batang (fish)",selangor,3/1/2022,35.42
"spanish mackerel, batang (fish)",selangor,4/1/2022,35.43
"spanish mackerel, batang (fish)",selangor,5/1/2022,38.64
"spanish mackerel, batang (fish)",selangor,6/1/2022,37.77
"spanish mackerel, batang (fish)",selangor,7/1/2022,36.74
"spanish mackerel, batang (fish)",selangor,8/1/2022,36.05
"spanish mackerel, batang (fish)",selangor,9/1/2022,36.37
"longtail tuna, black (fish)",selangor,1/1/2022,16.09
"longtail tuna, black (fish)",selangor,2/1/2022,16.28
"longtail tuna, black (fish)",selangor,3/1/2022,16.01
"longtail tuna, black (fish)",selangor,4/1/2022,15.35
"longtail tuna, black (fish)",selangor,5/1/2022,15.41
"longtail tuna, black (fish)",selangor,6/1/2022,15.08
"longtail tuna, black (fish)",selangor,7/1/2022,15.05
"longtail tuna, black (fish)",selangor,8/1/2022,14.96
"longtail tuna, black (fish)",selangor,9/1/2022,14.95
selayang (fish),selangor,1/1/2022,14.31
selayang (fish),selangor,2/1/2022,14.56
selayang (fish),selangor,3/1/2022,15.15
selayang (fish),selangor,4/1/2022,14.6
selayang (fish),selangor,5/1/2022,15.08
selayang (fish),selangor,6/1/2022,15.48
selayang (fish),selangor,7/1/2022,15.5
selayang (fish),selangor,8/1/2022,15.61
selayang (fish),selangor,9/1/2022,15.16
